complaint_id,description,latitude,longitude,location_label,category,priority,priority_score,status,department,affected_count,duration_days,synthetic
SYN-CHN-008901,Streetlight reported as non-functional near a public road segment.,13.035295,80.288316,East Coast Corridor,Streetlight,HIGH,61,ASSIGNED,Electrical / Street Lighting Department,4,5,True
SYN-CHN-006244,Damaged road surface reported along a frequently used road.,13.079164,80.220556,100 Feet Road,Road Damage,MEDIUM,48,PENDING,Roads & Highways Department,5,7,True
SYN-CHN-008987,Drainage obstruction or drainage-related civic issue reported.,12.977879,80.277749,East Coast Corridor,Drainage,LOW,30,PENDING,Storm Water Drainage Department,9,8,True
SYN-CHN-006179,Damaged road surface reported along a frequently used road.,13.034918,80.197469,100 Feet Road,Road Damage,HIGH,65,PENDING,Roads & Highways Department,1,7,True
SYN-CHN-012564,Drainage obstruction or drainage-related civic issue reported.,13.115386,80.221935,Chennai synthetic background,Drainage,MEDIUM,57,IN_PROGRESS,Storm Water Drainage Department,12,5,True
SYN-CHN-011523,Potential electrical infrastructure hazard reported.,13.173729,80.202108,Red Hills Road,Electrical Hazard,HIGH,60,PENDING,Electrical / Street Lighting Department,6,11,True
SYN-CHN-011141,Water supply disruption reported by residents.,13.097587,80.152223,Ambattur Industrial Corridor,Water Supply,LOW,31,PENDING,Water Supply Department,77,9,True
SYN-CHN-005400,Damaged road surface reported along a frequently used road.,12.980243,80.193312,Inner Ring Road,Road Damage,MEDIUM,41,ASSIGNED,Roads & Highways Department,15,11,True
SYN-CHN-008517,Potential electrical infrastructure hazard reported.,13.15419,80.282652,North Chennai Corridor,Electrical Hazard,CRITICAL,78,IN_PROGRESS,Electrical / Street Lighting Department,14,7,True
SYN-CHN-008248,Drainage obstruction or drainage-related civic issue reported.,13.145848,80.287157,North Chennai Corridor,Drainage,LOW,35,IN_PROGRESS,Storm Water Drainage Department,15,4,True
SYN-CHN-008880,Drainage obstruction or drainage-related civic issue reported.,12.896418,80.267414,East Coast Corridor,Drainage,LOW,24,IN_PROGRESS,Storm Water Drainage Department,11,13,True
SYN-CHN-002110,Pothole reported on the roadway.,12.916989,80.170715,GST Road,Pothole,HIGH,74,PENDING,Roads & Highways Department,10,4,True
SYN-CHN-008385,Drainage obstruction or drainage-related civic issue reported.,13.114277,80.274336,North Chennai Corridor,Drainage,MEDIUM,43,IN_PROGRESS,Storm Water Drainage Department,16,5,True
SYN-CHN-013880,Water supply disruption reported by residents.,12.969616,80.331146,Chennai synthetic background,Water Supply,CRITICAL,79,PENDING,Water Supply Department,3,3,True
SYN-CHN-008684,Damaged or deteriorated public infrastructure reported.,12.96195,80.277508,East Coast Corridor,Public Infrastructure,MEDIUM,44,PENDING,Municipal Engineering Department,17,3,True
SYN-CHN-000009,Pothole reported on the roadway.,12.863026,80.228791,OMR,Pothole,MEDIUM,50,IN_PROGRESS,Roads & Highways Department,1,4,True
SYN-CHN-005881,Drainage obstruction or drainage-related civic issue reported.,13.063847,80.216434,100 Feet Road,Drainage,LOW,20,PENDING,Storm Water Drainage Department,47,9,True
SYN-CHN-009244,Potential electrical infrastructure hazard reported.,12.977287,80.214585,Velachery Main Road,Electrical Hazard,CRITICAL,77,PENDING,Electrical / Street Lighting Department,20,0,True
SYN-CHN-001534,Waterlogging or flooding reported after heavy rainfall.,12.929931,80.263322,ECR,Flooding,MEDIUM,48,RESOLVED,Storm Water Drainage Department,21,9,True
SYN-CHN-001656,Garbage accumulation reported in a public area.,12.933464,80.173163,GST Road,Garbage,MEDIUM,49,PENDING,Solid Waste Management Department,7,11,True
SYN-CHN-005170,Drainage obstruction or drainage-related civic issue reported.,12.993614,80.195493,Inner Ring Road,Drainage,LOW,38,ASSIGNED,Storm Water Drainage Department,9,0,True
SYN-CHN-012859,Damaged road surface reported along a frequently used road.,12.926518,80.168682,Chennai synthetic background,Road Damage,LOW,33,IN_PROGRESS,Roads & Highways Department,2,13,True
SYN-CHN-012926,Waterlogging or flooding reported after heavy rainfall.,13.193655,80.109645,Chennai synthetic background,Flooding,MEDIUM,54,ASSIGNED,Storm Water Drainage Department,9,8,True
SYN-CHN-009407,Garbage accumulation reported in a public area.,12.981166,80.217705,Velachery Main Road,Garbage,MEDIUM,46,RESOLVED,Solid Waste Management Department,8,3,True
SYN-CHN-009726,Garbage accumulation reported in a public area.,12.957104,80.201709,Medavakkam Main Road,Garbage,LOW,29,IN_PROGRESS,Solid Waste Management Department,1,2,True
SYN-CHN-007624,Pothole reported on the roadway.,13.102224,80.229266,Madhavaram High Road,Pothole,LOW,31,RESOLVED,Roads & Highways Department,41,3,True
SYN-CHN-009215,Damaged road surface reported along a frequently used road.,12.978563,80.213828,Velachery Main Road,Road Damage,MEDIUM,53,PENDING,Roads & Highways Department,5,9,True
SYN-CHN-001054,Pothole reported on the roadway.,12.82,80.251093,ECR,Pothole,MEDIUM,42,RESOLVED,Roads & Highways Department,4,13,True
SYN-CHN-013203,Damaged road surface reported along a frequently used road.,12.939966,80.157578,Chennai synthetic background,Road Damage,LOW,28,PENDING,Roads & Highways Department,1,0,True
SYN-CHN-001108,Streetlight reported as non-functional near a public road segment.,13.025539,80.276308,ECR,Streetlight,MEDIUM,53,IN_PROGRESS,Electrical / Street Lighting Department,6,2,True
SYN-CHN-012029,Drainage obstruction or drainage-related civic issue reported.,13.071427,80.098207,Chennai synthetic background,Drainage,LOW,23,RESOLVED,Storm Water Drainage Department,3,0,True
SYN-CHN-002849,Pothole reported on the roadway.,12.992387,80.136921,Mount Poonamallee Road,Pothole,MEDIUM,58,ASSIGNED,Roads & Highways Department,2,10,True
SYN-CHN-004510,Pothole reported on the roadway.,13.064636,80.267563,Anna Salai,Pothole,MEDIUM,58,RESOLVED,Roads & Highways Department,11,4,True
SYN-CHN-006744,Streetlight reported as non-functional near a public road segment.,13.061814,80.196287,Jawaharlal Nehru Road,Streetlight,MEDIUM,55,RESOLVED,Electrical / Street Lighting Department,9,12,True
SYN-CHN-005981,Pothole reported on the roadway.,13.039014,80.199325,100 Feet Road,Pothole,MEDIUM,45,RESOLVED,Roads & Highways Department,9,3,True
SYN-CHN-003835,Damaged road surface reported along a frequently used road.,13.087434,80.239217,Poonamallee High Road,Road Damage,MEDIUM,45,RESOLVED,Roads & Highways Department,2,7,True
SYN-CHN-004973,Damaged or deteriorated public infrastructure reported.,13.086286,80.231933,Inner Ring Road,Public Infrastructure,LOW,10,RESOLVED,Municipal Engineering Department,15,14,True
SYN-CHN-003022,Drainage obstruction or drainage-related civic issue reported.,13.072536,80.17581,Poonamallee High Road,Drainage,HIGH,62,IN_PROGRESS,Storm Water Drainage Department,7,5,True
SYN-CHN-005959,Streetlight reported as non-functional near a public road segment.,13.046504,80.202219,100 Feet Road,Streetlight,MEDIUM,52,IN_PROGRESS,Electrical / Street Lighting Department,5,13,True
SYN-CHN-008099,Damaged or deteriorated public infrastructure reported.,13.17447,80.288054,North Chennai Corridor,Public Infrastructure,MEDIUM,48,ASSIGNED,Municipal Engineering Department,14,10,True
SYN-CHN-002767,Damaged or deteriorated public infrastructure reported.,13.000541,80.140912,Mount Poonamallee Road,Public Infrastructure,MEDIUM,50,ASSIGNED,Municipal Engineering Department,13,1,True
SYN-CHN-002445,Drainage obstruction or drainage-related civic issue reported.,12.990633,80.138524,Mount Poonamallee Road,Drainage,LOW,32,PENDING,Storm Water Drainage Department,15,10,True
SYN-CHN-010998,Pothole reported on the roadway.,13.121838,80.193877,Ambattur Industrial Corridor,Pothole,MEDIUM,52,ASSIGNED,Roads & Highways Department,11,3,True
SYN-CHN-004421,Damaged road surface reported along a frequently used road.,13.049124,80.252823,Anna Salai,Road Damage,LOW,38,IN_PROGRESS,Roads & Highways Department,16,2,True
SYN-CHN-003044,Damaged road surface reported along a frequently used road.,13.078828,80.211398,Poonamallee High Road,Road Damage,MEDIUM,41,PENDING,Roads & Highways Department,7,3,True
SYN-CHN-003080,Streetlight reported as non-functional near a public road segment.,13.086492,80.229315,Poonamallee High Road,Streetlight,HIGH,67,PENDING,Electrical / Street Lighting Department,20,0,True
SYN-CHN-006182,Potential electrical infrastructure hazard reported.,13.029611,80.194044,100 Feet Road,Electrical Hazard,HIGH,64,ASSIGNED,Electrical / Street Lighting Department,3,14,True
SYN-CHN-010246,Traffic signal or traffic-control infrastructure issue reported.,12.964073,80.218405,Medavakkam Main Road,Traffic Signal,HIGH,67,RESOLVED,Traffic Police / Traffic Engineering Department,15,13,True
SYN-CHN-010152,Drainage obstruction or drainage-related civic issue reported.,12.913037,80.178609,Medavakkam Main Road,Drainage,LOW,32,PENDING,Storm Water Drainage Department,12,8,True
SYN-CHN-001321,Waterlogging or flooding reported after heavy rainfall.,12.974318,80.268801,ECR,Flooding,HIGH,66,PENDING,Storm Water Drainage Department,20,11,True
SYN-CHN-012719,Traffic signal or traffic-control infrastructure issue reported.,13.154951,80.158633,Chennai synthetic background,Traffic Signal,HIGH,68,PENDING,Traffic Police / Traffic Engineering Department,2,0,True
SYN-CHN-010831,Damaged or deteriorated public infrastructure reported.,13.089931,80.141632,Ambattur Industrial Corridor,Public Infrastructure,MEDIUM,58,PENDING,Municipal Engineering Department,25,1,True
SYN-CHN-003352,Drainage obstruction or drainage-related civic issue reported.,13.065769,80.164849,Poonamallee High Road,Drainage,MEDIUM,50,IN_PROGRESS,Storm Water Drainage Department,4,10,True
SYN-CHN-008994,Streetlight reported as non-functional near a public road segment.,13.059923,80.300585,East Coast Corridor,Streetlight,HIGH,63,ASSIGNED,Electrical / Street Lighting Department,7,14,True
SYN-CHN-003001,Garbage accumulation reported in a public area.,13.069278,80.148091,Poonamallee High Road,Garbage,MEDIUM,48,PENDING,Solid Waste Management Department,6,8,True
SYN-CHN-009892,Damaged or deteriorated public infrastructure reported.,12.935888,80.190282,Medavakkam Main Road,Public Infrastructure,LOW,33,ASSIGNED,Municipal Engineering Department,16,10,True
SYN-CHN-003752,Streetlight reported as non-functional near a public road segment.,13.083772,80.184289,Poonamallee High Road,Streetlight,MEDIUM,51,RESOLVED,Electrical / Street Lighting Department,7,10,True
SYN-CHN-001476,Drainage obstruction or drainage-related civic issue reported.,12.879717,80.254254,ECR,Drainage,LOW,31,ASSIGNED,Storm Water Drainage Department,2,2,True
SYN-CHN-009261,Streetlight reported as non-functional near a public road segment.,12.977325,80.21387,Velachery Main Road,Streetlight,LOW,37,IN_PROGRESS,Electrical / Street Lighting Department,36,14,True
SYN-CHN-013170,Streetlight reported as non-functional near a public road segment.,13.03794,80.294677,Chennai synthetic background,Streetlight,HIGH,62,ASSIGNED,Electrical / Street Lighting Department,3,11,True
SYN-CHN-010138,Waterlogging or flooding reported after heavy rainfall.,12.96754,80.215403,Medavakkam Main Road,Flooding,CRITICAL,76,IN_PROGRESS,Storm Water Drainage Department,17,9,True
SYN-CHN-011675,Streetlight reported as non-functional near a public road segment.,13.172947,80.20469,Red Hills Road,Streetlight,MEDIUM,57,PENDING,Electrical / Street Lighting Department,5,5,True
SYN-CHN-008212,Pothole reported on the roadway.,13.138712,80.280612,North Chennai Corridor,Pothole,HIGH,65,RESOLVED,Roads & Highways Department,1,11,True
SYN-CHN-010610,Drainage obstruction or drainage-related civic issue reported.,12.907732,80.149018,Tambaram Radial Road,Drainage,MEDIUM,44,RESOLVED,Storm Water Drainage Department,4,0,True
SYN-CHN-004755,Damaged road surface reported along a frequently used road.,13.009386,80.20839,Anna Salai,Road Damage,MEDIUM,47,IN_PROGRESS,Roads & Highways Department,33,10,True
SYN-CHN-001262,Damaged road surface reported along a frequently used road.,12.884925,80.259029,ECR,Road Damage,MEDIUM,55,RESOLVED,Roads & Highways Department,18,14,True
SYN-CHN-009781,Damaged or deteriorated public infrastructure reported.,12.937392,80.19488,Medavakkam Main Road,Public Infrastructure,MEDIUM,51,RESOLVED,Municipal Engineering Department,8,4,True
SYN-CHN-009621,Drainage obstruction or drainage-related civic issue reported.,12.967805,80.210032,Velachery Main Road,Drainage,HIGH,62,RESOLVED,Storm Water Drainage Department,14,4,True
SYN-CHN-007894,Damaged road surface reported along a frequently used road.,13.131329,80.238238,Madhavaram High Road,Road Damage,LOW,30,PENDING,Roads & Highways Department,1,6,True
SYN-CHN-004149,Pothole reported on the roadway.,13.051527,80.251417,Anna Salai,Pothole,LOW,39,ASSIGNED,Roads & Highways Department,6,6,True
SYN-CHN-001576,Waterlogging or flooding reported after heavy rainfall.,12.991406,80.188739,GST Road,Flooding,HIGH,68,PENDING,Storm Water Drainage Department,5,9,True
SYN-CHN-007896,Streetlight reported as non-functional near a public road segment.,13.122797,80.238469,Madhavaram High Road,Streetlight,HIGH,68,ASSIGNED,Electrical / Street Lighting Department,3,1,True
SYN-CHN-013730,Drainage obstruction or drainage-related civic issue reported.,12.861197,80.164301,Chennai synthetic background,Drainage,MEDIUM,47,ASSIGNED,Storm Water Drainage Department,2,3,True
SYN-CHN-000748,Damaged road surface reported along a frequently used road.,12.919129,80.236984,OMR,Road Damage,MEDIUM,41,IN_PROGRESS,Roads & Highways Department,10,1,True
SYN-CHN-005002,Drainage obstruction or drainage-related civic issue reported.,13.032568,80.218372,Inner Ring Road,Drainage,MEDIUM,49,ASSIGNED,Storm Water Drainage Department,9,7,True
SYN-CHN-001881,Traffic signal or traffic-control infrastructure issue reported.,12.897887,80.169163,GST Road,Traffic Signal,HIGH,69,RESOLVED,Traffic Police / Traffic Engineering Department,3,1,True
SYN-CHN-013743,Damaged or deteriorated public infrastructure reported.,13.028922,80.199281,Chennai synthetic background,Public Infrastructure,HIGH,67,IN_PROGRESS,Municipal Engineering Department,51,1,True
SYN-CHN-005365,Damaged road surface reported along a frequently used road.,13.072112,80.227934,Inner Ring Road,Road Damage,MEDIUM,46,PENDING,Roads & Highways Department,11,4,True
SYN-CHN-011703,Waterlogging or flooding reported after heavy rainfall.,13.182135,80.208385,Red Hills Road,Flooding,MEDIUM,57,PENDING,Storm Water Drainage Department,11,10,True
SYN-CHN-005666,Damaged road surface reported along a frequently used road.,13.022797,80.207226,Inner Ring Road,Road Damage,MEDIUM,51,RESOLVED,Roads & Highways Department,19,5,True
SYN-CHN-010531,Streetlight reported as non-functional near a public road segment.,12.942469,80.178988,Tambaram Radial Road,Streetlight,MEDIUM,42,ASSIGNED,Electrical / Street Lighting Department,18,13,True
SYN-CHN-012198,Drainage obstruction or drainage-related civic issue reported.,13.022287,80.151324,Chennai synthetic background,Drainage,MEDIUM,55,ASSIGNED,Storm Water Drainage Department,3,13,True
SYN-CHN-007785,Potential electrical infrastructure hazard reported.,13.149197,80.241382,Madhavaram High Road,Electrical Hazard,MEDIUM,52,RESOLVED,Electrical / Street Lighting Department,26,6,True
SYN-CHN-001399,Damaged road surface reported along a frequently used road.,12.82,80.25416,ECR,Road Damage,MEDIUM,40,RESOLVED,Roads & Highways Department,5,3,True
SYN-CHN-005793,Garbage accumulation reported in a public area.,13.041155,80.200987,100 Feet Road,Garbage,MEDIUM,53,ASSIGNED,Solid Waste Management Department,5,7,True
SYN-CHN-008141,Water supply disruption reported by residents.,13.141061,80.283008,North Chennai Corridor,Water Supply,HIGH,61,IN_PROGRESS,Water Supply Department,16,4,True
SYN-CHN-004515,Damaged or deteriorated public infrastructure reported.,13.054361,80.257492,Anna Salai,Public Infrastructure,LOW,38,PENDING,Municipal Engineering Department,13,5,True
SYN-CHN-009758,Garbage accumulation reported in a public area.,12.930772,80.196592,Medavakkam Main Road,Garbage,LOW,31,PENDING,Solid Waste Management Department,8,14,True
